Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
1999-01-22,0.03760489076375961,0.04476720030332596,0.03557501920987287,0.040111514837721254,2714688000
1999-01-25,0.04154450073838234,0.0420212529377339,0.03760486546600942,0.040589158815262365,510480000
1999-01-26,0.03832092508673668,0.042857419149584276,0.03772406417198418,0.04202126670999386,343200000
1999-01-27,0.03820175677537918,0.039395475860776935,0.03629107464379769,0.038440133087248224,244368000
1999-01-28,0.038081634789705276,0.038440116154890895,0.03784325858283777,0.03820173994802339,227520000
1999-01-29,0.036291059106588364,0.03820174042015417,0.036291059106588364,0.038081635260351694,244032000
1999-02-01,0.037008024752140045,0.03724640098067382,0.036291061956603324,0.036291061956603324,154704000
1999-02-02,0.03414289653301239,0.03724637953015338,0.03306836830576798,0.0362910410562708,264096000
1999-02-03,0.034858956933021545,0.035336628060826776,0.03342594696507993,0.03366524191024664,75120000
1999-02-04,0.03676871210336685,0.03772405057991051,0.03485894366603969,0.035336614612047915,181920000
1999-02-05,0.037843260914087296,0.03820174230135636,0.0364111660594181,0.03736558970830484,136848000
1999-02-08,0.03653034567832947,0.03820173520683171,0.03653034567832947,0.03808163006341977,154080000
1999-02-09,0.03509733825922012,0.037484775253268224,0.03461966710789582,0.037246395643418535,86976000
1999-02-10,0.034739792346954346,0.036052697992569424,0.03414293104559163,0.03509735855300442,148224000
1999-02-11,0.037724073976278305,0.03915616894030585,0.03485896528547489,0.03485896528547489,132240000
1999-02-12,0.03987313434481621,0.040111510579548024,0.03820174441350661,0.03820174441350661,109728000
1999-02-16,0.040111519396305084,0.04226058103218416,0.03605269117460622,0.04058919073349276,211008000
1999-02-17,0.03796246275305748,0.03963385327156173,0.03724641503457044,0.03915618187155312,67728000
1999-02-18,0.03855930641293526,0.039633835173797954,0.03748477765207256,0.03915616399190552,70704000
1999-02-19,0.03987313434481621,0.04058918181174062,0.03772407318131401,0.03820174441350661,75360000
1999-02-22,0.040111519396305084,0.04106686207068043,0.037962457760426005,0.04058919073349276,205248000
1999-02-23,0.04202128201723099,0.042857434761409643,0.03867942049809852,0.04106685819584066,138096000
1999-02-24,0.045364055782556534,0.05013984583935655,0.0442895269280999,0.048229164360836504,612768000
1999-02-25,0.04393196105957031,0.048706835789218125,0.043214994839950255,0.04727473745993544,149136000
1999-02-26,0.0419020839035511,0.04584172080321577,0.0415445178986061,0.04440962608920852,172608000
